,0,,,,,,,,,,
,,"1=yes, 0=no, 2=unsure",,,,,,,,,
Generated Link,ID,Against Ban?,Comment,Attach?,Didactic?,Pediatricician/Gastro/KidsGroup,Parent/Teacher/Professor/Scientist,,Other Notes,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2556,2556,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2555,2555,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2554,2554,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2553,2553,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2552,2552,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2551,2551,1,,1,1,,Grad Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2550,2550,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2549,2549,1,,1,1,,Scientist R&D Engineer,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2548,2548,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2547,2547,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2546,2546,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2545,2545,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2544,2544,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2543,2543,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2542,2542,1,,1,0,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2541,2541,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2540,2540,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2539,2539,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2538,2538,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2537,2537,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2536,2536,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2535,2535,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2534,2534,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2533,2533,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2532,2532,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2531,2531,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2530,2530,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2529,2529,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2528,2528,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2527,2527,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2526,2526,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2525,2525,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2524,2524,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2523,2523,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2522,2522,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2521,2521,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2520,2520,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2519,2519,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2518,2518,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2517,2517,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2516,2516,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2515,2515,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2514,2514,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2513,2513,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2512,2512,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2511,2511,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2510,2510,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2509,2509,1,,1,0,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2508,2508,1,,1,0,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2507,2507,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2506,2506,1,,0,0,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2505,2505,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2504,2504,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2503,2503,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2502,2502,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2501,2501,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2500,2500,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2499,2499,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2498,2498,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2497,2497,1,,0,0,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2496,2496,1,,0,0,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2495,2495,1,,1,1,,Teacher,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2494,2494,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2493,2493,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2492,2492,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2491,2491,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2490,2490,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2489,2489,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2488,2488,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2487,2487,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2486,2486,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2485,2485,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2484,2484,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2483,2483,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2482,2482,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2481,2481,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2480,2480,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2479,2479,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2478,2478,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2477,2477,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2476,2476,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2475,2475,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2474,2474,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2473,2473,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2472,2472,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2471,2471,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2470,2470,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2469,2469,1,,1,0,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2468,2468,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2467,2467,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2466,2466,1,,1,0,,Student ,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2465,2465,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2464,2464,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2463,2463,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2462,2462,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2461,2461,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2460,2460,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2459,2459,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2458,2458,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2457,2457,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2456,2456,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2455,2455,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2454,2454,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2453,2453,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2452,2452,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2451,2451,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2450,2450,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2449,2449,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2448,2448,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2447,2447,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2446,2446,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2445,2445,1,,1,0,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2444,2444,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2443,2443,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2442,2442,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2441,2441,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2440,2440,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2439,2439,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2438,2438,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2437,2437,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2436,2436,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2435,2435,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2434,2434,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2433,2433,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2432,2432,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2431,2431,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2430,2430,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2429,2429,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2428,2428,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2427,2427,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2426,2426,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2425,2425,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2424,2424,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2423,2423,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2422,2422,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2421,2421,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2420,2420,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2419,2419,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2418,2418,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2417,2417,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2416,2416,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2415,2415,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2414,2414,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2413,2413,1,,1,1,,Student,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2412,2412,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2411,2411,1,,1,0,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2410,2410,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2409,2409,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2408,2408,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2407,2407,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2406,2406,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2405,2405,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2404,2404,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2403,2403,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2402,2402,1,,1,1,,Parent / Teacher,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2401,2401,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2400,2400,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2399,2399,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2398,2398,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2397,2397,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2396,2396,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2395,2395,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2394,2394,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2393,2393,1,,1,1,,Teacher,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2392,2392,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2391,2391,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2390,2390,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2389,2389,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2388,2388,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2387,2387,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2386,2386,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2385,2385,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2384,2384,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2383,2383,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2382,2382,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2381,2381,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2380,2380,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2379,2379,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2378,2378,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2377,2377,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2376,2376,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2375,2375,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2374,2374,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2373,2373,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2372,2372,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2371,2371,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2370,2370,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2369,2369,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2368,2368,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2367,2367,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2366,2366,1,,1,1,,Parent,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2365,2365,1,,1,1,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2364,2364,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2363,2363,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2362,2362,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2361,2361,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2360,2360,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2359,2359,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2358,2358,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2357,2357,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2356,2356,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2355,2355,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2354,2354,0,,1,0,PHD,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2353,2353,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2352,2352,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2351,2351,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2350,2350,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2349,2349,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2348,2348,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2347,2347,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2346,2346,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2345,2345,1,,1,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2344,2344,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2343,2343,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2342,2342,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2341,2341,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2340,2340,1,,0,0,,,,,,
http://www.regulations.gov/#!documentDetail;D=CPSC-2012-0050-2339,2339,1,,0,0,,,,,,
